timestamp,ear,mar,alert_eye,alert_yawn,phone_near,mouth_open,fps
1763926552.02602,0.2458,0.1101,0,0,0,0,32.44
1763926552.0610337,0.2495,0.0908,0,0,0,0,32.36
1763926552.0994153,0.2515,0.1166,0,0,0,0,32.44
1763926552.1342158,0.2555,0.0908,0,0,0,0,32.44
1763926552.1889012,0.2481,0.0942,0,0,0,0,32.19
1763926552.2322035,0.2316,0.0725,0,0,0,0,32.23
1763926552.265436,0.2172,0.0959,0,0,0,0,32.44
1763926552.3014755,0.1975,0.1144,0,0,0,0,32.40
1763926552.3405428,0.1821,0.0761,0,0,0,0,32.39
1763926552.383605,0.1672,0.1293,0,0,0,1,32.44
1763926552.4171474,0.1603,0.1152,0,0,0,0,32.50
1763926552.4658475,0.1608,0.0959,0,0,0,0,32.48
1763926552.5113301,0.1570,0.0555,0,0,0,0,32.36
1763926552.5621114,0.1552,0.0525,0,0,0,0,32.09
1763926552.6022794,0.1686,0.0925,0,0,0,0,32.54
1763926552.632987,0.1836,0.0738,0,0,0,0,32.78
1763926552.6656947,0.1966,0.1130,0,0,0,0,32.85
1763926552.698341,0.2185,0.1069,0,0,0,0,32.98
1763926552.7502427,0.2384,0.0740,0,0,0,0,32.83
1763926552.793418,0.2407,0.1125,0,0,0,0,32.79
1763926552.8291898,0.2441,0.1129,0,0,0,0,32.64
1763926552.8745313,0.2458,0.0725,0,0,0,0,32.48
1763926552.910623,0.2444,0.1104,0,0,0,0,32.32
1763926552.950956,0.2354,0.0516,0,0,0,0,32.36
1763926553.0008366,0.2347,0.1089,0,0,0,0,32.41
1763926553.0374296,0.2345,0.0749,0,0,0,0,32.54
1763926553.0739157,0.2320,0.0960,0,0,0,0,32.46
1763926553.109557,0.2361,0.0555,0,0,0,0,32.58
1763926553.1518698,0.2432,0.0923,0,0,0,0,32.73
1763926553.1850405,0.2424,0.0907,0,0,0,0,32.98
1763926553.2394955,0.2439,0.0776,0,0,0,0,32.77
1763926553.2775717,0.2373,0.0777,0,0,0,0,32.63
1763926553.3275115,0.2218,0.1123,0,0,0,0,32.50
1763926553.3763833,0.2041,0.0726,0,0,0,0,32.39
1763926553.4193072,0.1907,0.1125,0,0,0,0,32.70
1763926553.4538832,0.1802,0.1451,0,0,0,1,32.78
1763926553.4862416,0.1763,0.0709,0,0,0,0,32.81
1763926553.5472374,0.1791,0.0979,0,0,0,0,32.85
1763926553.5821571,0.1792,0.0943,0,0,0,0,32.85
1763926553.6249847,0.1861,0.1152,0,0,0,0,32.82
1763926553.6672046,0.1873,0.0753,0,0,0,0,32.94
1763926553.6987607,0.1869,0.0713,0,0,0,0,33.14
1763926553.7481866,0.1876,0.0942,0,0,0,0,33.19
1763926553.7925825,0.1913,0.0748,0,0,0,0,33.41
1763926553.8439107,0.1938,0.0754,0,0,0,0,33.22
1763926553.8843029,0.1956,0.0942,0,0,0,0,33.21
1763926553.9488006,0.1957,0.0942,0,0,0,0,33.14
1763926553.9846385,0.1949,0.0846,1,0,0,0,33.04
1763926554.0224607,0.1983,0.1089,1,0,0,0,33.02
1763926554.0574915,0.1977,0.0740,1,0,0,0,33.01
1763926554.1077538,0.1991,0.1146,1,0,0,0,33.08
1763926554.1500173,0.1985,0.0923,1,0,0,0,33.28
1763926554.184693,0.2056,0.1319,1,0,0,1,33.50
1763926554.2191522,0.2073,0.1089,1,0,0,0,33.45
1763926554.2519593,0.2166,0.0534,1,0,0,0,33.48
1763926554.284464,0.2229,0.1152,1,0,0,0,33.48
1763926554.284464,0.2229,0.1152,0,0,0,0,33.60
1763926554.317274,0.2278,0.0740,0,0,0,0,33.70
1763926554.3577836,0.2318,0.0961,0,0,0,0,33.60
1763926554.4083977,0.2350,0.1269,0,0,0,0,33.33
1763926554.4473963,0.2271,0.0776,0,0,0,0,33.06
1763926554.4878986,0.2300,0.0925,0,0,0,0,33.05
1763926554.52472,0.2372,0.0739,0,0,0,0,33.13
1763926554.558712,0.2369,0.1261,0,0,0,0,33.08
1763926554.5971587,0.2417,0.1192,0,0,0,0,32.93
1763926554.6345131,0.2493,0.0534,0,0,0,0,32.88
1763926554.6646383,0.2490,0.0535,0,0,0,0,33.00
1763926554.7113771,0.2441,0.0739,0,0,0,0,32.96
1763926554.7586787,0.2436,0.0923,0,0,0,0,33.03
1763926554.8123395,0.2368,0.0722,0,0,0,0,32.89
1763926554.85703,0.2324,0.1282,0,0,0,1,32.76
1763926554.8956473,0.2291,0.1282,0,0,0,1,32.47
1763926554.9326026,0.2303,0.0740,0,0,0,0,32.28
1763926554.9777293,0.2264,0.0735,0,0,0,0,32.26
1763926555.0247242,0.2199,0.0769,0,0,0,0,32.22
1763926555.0712864,0.2122,0.0554,0,0,0,0,32.28
1763926555.1022692,0.1990,0.0507,0,0,0,0,32.25
1763926555.1629808,0.1869,0.0909,0,0,0,0,32.30
1763926555.2157812,0.1718,0.0725,0,0,0,0,32.17
1763926555.2513614,0.1713,0.1144,0,0,0,0,32.22
1763926555.2833521,0.1678,0.0925,0,0,0,0,32.35
1763926555.3179579,0.1688,0.0976,0,0,0,0,32.49
1763926555.3521562,0.1705,0.0861,0,0,0,0,32.46
1763926555.3843844,0.1748,0.0959,0,0,0,0,32.40
1763926555.418482,0.1760,0.0726,0,0,0,0,32.38
1763926555.455381,0.1907,0.1125,0,0,0,0,32.27
1763926555.4950938,0.1995,0.1090,0,0,0,0,32.23
1763926555.5297384,0.2096,0.0908,0,0,0,0,32.20
1763926555.5744417,0.2223,0.1125,0,0,0,0,32.21
1763926555.620835,0.2279,0.1090,0,0,0,0,32.25
1763926555.657738,0.2305,0.0545,0,0,0,0,32.31
1763926555.6973617,0.2352,0.0726,0,0,0,0,32.53
1763926555.7422402,0.2463,0.1125,0,0,0,0,32.67
1763926555.77511,0.2472,0.1089,0,0,0,0,32.66
1763926555.828944,0.2471,0.1307,0,0,0,1,32.69
1763926555.865208,0.2420,0.0792,0,0,0,0,32.77
1763926555.9043348,0.2417,0.1104,0,0,0,0,32.51
1763926555.9344437,0.2359,0.1083,0,0,0,0,32.56
1763926555.968292,0.2380,0.1123,0,0,0,0,32.53
1763926556.0010257,0.2410,0.1089,0,0,0,0,32.82
1763926556.0402782,0.2440,0.0776,0,0,0,0,32.72
1763926556.0879354,0.2420,0.0925,0,0,0,0,32.95
1763926556.1199396,0.2456,0.0768,0,0,0,0,33.13
1763926556.1562173,0.2387,0.0734,0,0,0,0,33.07
1763926556.1990564,0.2375,0.1174,0,0,0,0,33.14
1763926556.2317154,0.2337,0.0740,0,0,0,0,33.15
1763926556.2644634,0.2315,0.0545,0,0,0,0,33.06
1763926556.2977257,0.2206,0.0923,0,0,0,0,33.08
1763926556.3415756,0.2268,0.0926,0,0,0,0,33.18
1763926556.3845422,0.2242,0.0535,0,0,0,0,33.37
1763926556.416495,0.2220,0.0555,0,0,0,0,33.39
1763926556.4750695,0.2102,0.0713,0,0,0,0,32.94
1763926556.5146127,0.2030,0.0585,0,0,0,0,32.82
1763926556.5489001,0.1824,0.1129,0,0,0,0,32.76
1763926556.5936239,0.1697,0.0565,0,0,0,0,32.67
1763926556.6346166,0.1580,0.0739,0,0,0,0,32.80
1763926556.6707153,0.1616,0.1103,0,0,0,1,32.73
1763926556.7051735,0.1577,0.0751,0,0,0,0,32.73
1763926556.742804,0.1633,0.0733,0,0,0,0,32.91
1763926556.7961762,0.1627,0.0889,0,0,0,0,32.84
1763926556.8441937,0.1646,0.0554,0,0,0,0,32.79
1763926556.8851285,0.1645,0.0943,0,0,0,0,32.85
1763926556.9179058,0.1650,0.0535,0,0,0,0,32.82
1763926556.9514282,0.1707,0.0942,0,0,0,0,32.87
1763926556.9839654,0.1746,0.0926,0,0,0,0,33.05
1763926557.0171204,0.1756,0.0363,1,0,0,0,32.96
1763926557.0554316,0.1777,0.0544,1,0,0,0,33.10
1763926557.105679,0.1770,0.0725,1,0,0,0,32.88
1763926557.150842,0.1659,0.1330,1,0,0,0,32.83
1763926557.197109,0.1622,0.0979,1,0,0,0,32.40
1763926557.2423282,0.1640,0.1108,1,0,0,0,32.16
1763926557.288473,0.1604,0.1129,1,0,0,0,32.14
1763926557.322457,0.1627,0.0714,1,0,0,0,32.02
1763926557.3714123,0.1636,0.1146,1,0,0,1,31.95
1763926557.406667,0.1672,0.0891,1,0,0,0,31.83
1763926557.4468865,0.1719,0.0907,1,0,0,0,31.72
1763926557.5024967,0.1749,0.1101,1,0,0,0,31.36
1763926557.5414364,0.1773,0.0726,1,0,0,0,31.19
1763926557.580258,0.1778,0.0726,1,0,0,0,31.10
1763926557.6207592,0.1813,0.0754,1,0,0,0,30.87
1763926557.662626,0.1814,0.0979,1,0,0,0,30.53
1763926557.6993594,0.1767,0.0907,1,0,0,0,30.69
1763926557.7442188,0.1748,0.1293,1,0,0,0,30.69
1763926557.7858846,0.1795,0.0721,1,0,0,0,30.81
1763926557.8167322,0.1818,0.1168,1,0,0,0,30.98
1763926557.8494833,0.1791,0.0722,1,0,0,0,30.99
1763926557.8816867,0.1778,0.0726,1,0,0,0,31.15
1763926557.9181721,0.1730,0.0545,1,0,0,0,31.08
1763926557.9496126,0.1714,0.0926,1,0,0,0,31.08
1763926558.0017426,0.1637,0.0959,1,0,0,0,30.92
1763926558.0462205,0.1688,0.1825,1,0,0,1,30.74
1763926558.0926735,0.1748,0.1123,1,0,0,1,30.42
1763926558.14313,0.1874,0.0753,1,0,0,0,30.04
1763926558.190626,0.2014,0.0754,1,0,0,0,29.62
1763926558.2278864,0.2139,0.0726,1,0,0,0,29.49
1763926558.27298,0.2165,0.1101,1,0,0,0,29.49
1763926558.3249652,0.2249,0.0748,1,0,0,0,29.49
1763926558.3249652,0.2249,0.0748,0,0,0,0,29.40
1763926558.3616817,0.2306,0.1356,0,0,0,1,29.43
1763926558.4008632,0.2279,0.1050,0,0,0,0,29.44
1763926558.43361,0.2380,0.0555,0,0,0,0,29.74
1763926558.482026,0.2473,0.1130,0,0,0,1,30.00
1763926558.5282958,0.2421,0.0942,0,0,0,0,29.93
1763926558.5721948,0.2429,0.0712,0,0,0,0,29.93
1763926558.618211,0.2422,0.0726,0,0,0,0,30.12
1763926558.654479,0.2305,0.0712,0,0,0,0,30.13
1763926558.6874793,0.2189,0.1239,0,0,0,1,30.23
1763926558.7188568,0.2240,0.1088,0,0,0,0,30.58
1763926558.7516892,0.2230,0.0369,0,0,0,0,30.81
1763926558.783667,0.2272,0.0576,0,0,0,0,30.99
1763926558.8171756,0.2215,0.0761,0,0,0,0,31.26
1763926558.859355,0.2242,0.0734,0,0,0,0,31.55
1763926558.9108489,0.2259,0.0712,0,0,0,0,31.43
1763926558.9499042,0.2182,0.0688,0,0,0,0,31.38
1763926558.9967203,0.2082,0.0699,0,0,0,0,31.21
1763926559.0453463,0.2116,0.0909,0,0,0,0,30.97
1763926559.0890574,0.2094,0.0908,0,0,0,0,30.93
1763926559.1461577,0.2132,0.0943,0,0,0,0,30.81
1763926559.1963975,0.2206,0.0893,0,0,0,0,30.80
1763926559.2480605,0.2294,0.0709,0,0,0,0,30.65
1763926559.293542,0.2334,0.0740,0,0,0,0,30.89
1763926559.3406367,0.2303,0.0725,0,0,0,0,31.22
1763926559.386226,0.2252,0.0724,0,0,0,0,31.54
1763926559.4207406,0.2263,0.0740,0,0,0,0,31.97
1763926559.4553976,0.2273,0.0941,0,0,0,0,32.40
1763926559.4983368,0.2273,0.0555,0,0,0,0,32.44
1763926559.5428376,0.2299,0.0701,0,0,0,0,32.35
1763926559.5797772,0.2317,0.0700,0,0,0,0,32.35
1763926559.6302803,0.2264,0.0544,0,0,0,0,32.07
1763926559.676086,0.2198,0.0860,0,0,0,0,31.86
1763926559.7166617,0.2205,0.0777,0,0,0,0,31.60
1763926559.7628064,0.2279,0.0688,0,0,0,0,31.65
1763926559.8085942,0.2229,0.0564,0,0,0,0,31.65
1763926559.8521588,0.2236,0.0727,0,0,0,0,31.74
1763926559.8879716,0.2303,0.0350,0,0,0,0,31.63
1763926559.9206557,0.2324,0.1307,0,0,0,1,31.70
1763926559.9513836,0.2297,0.0525,0,0,0,0,31.81
1763926559.9856124,0.2343,0.0766,0,0,0,0,31.78
1763926560.0314033,0.2355,0.0565,0,0,0,0,31.38
1763926560.0685012,0.2309,0.0761,0,0,0,0,31.37
1763926560.104246,0.2218,0.0722,0,0,0,0,31.20
1763926560.138051,0.2111,0.0555,0,0,0,0,31.20
1763926560.1725538,0.2050,0.0555,0,0,0,0,31.42
1763926560.2100625,0.1994,0.0726,0,0,0,0,31.50
1763926560.25681,0.1898,0.1108,0,0,0,0,31.59
1763926560.3108575,0.1922,0.0564,0,0,0,0,31.59
1763926560.3589551,0.1958,0.0499,0,0,0,0,31.40
1763926560.3998773,0.1961,0.0350,0,0,0,0,31.45
1763926560.4562986,0.1931,0.0776,0,0,0,0,31.26
1763926560.5011945,0.2041,0.0535,0,0,0,0,31.01
1763926560.584759,0.2030,0.0708,0,0,0,0,30.17
1763926560.6507978,0.2054,0.0526,0,0,0,0,29.61
1763926560.7350693,0.2080,0.0517,0,0,0,0,28.39
1763926560.8027072,0.2110,0.0344,0,0,0,0,27.56
1763926560.8862882,0.2084,0.0369,0,0,0,0,26.67
1763926560.9577198,0.2113,0.0960,1,0,0,0,26.04
1763926561.045288,0.2029,0.0564,1,0,0,0,25.20
1763926561.1176,0.1955,0.0573,1,0,0,0,24.58
1763926561.1934552,0.1862,0.0734,1,0,0,0,24.13
1763926561.2695336,0.1806,0.0534,1,0,0,0,23.67
1763926561.3502913,0.1742,0.0517,1,0,0,0,23.21
1763926561.427569,0.1735,0.0700,1,0,0,0,22.68
1763926561.5098946,0.1742,0.0926,1,0,0,0,22.12
1763926561.5873914,0.1765,0.0534,1,0,0,0,21.52
1763926561.6509101,0.1803,0.0545,1,0,0,0,21.43
1763926561.7113602,0.1737,0.0698,1,0,0,0,21.12
1763926561.7902231,0.1765,0.0350,1,0,0,0,20.56
1763926561.8657496,0.1806,0.0350,1,0,0,0,20.10
1763926561.9384837,0.1847,0.0363,1,0,0,0,19.88
1763926562.0103986,0.1728,0.0535,1,0,0,0,19.40
1763926562.07189,0.1838,0.0508,1,0,0,0,19.19
1763926562.133318,0.1863,0.0713,1,0,0,0,18.96
1763926562.1818037,0.1820,0.0754,1,0,0,0,18.91
1763926562.2434545,0.1839,0.0877,1,0,0,0,18.70
1763926562.3182654,0.1954,0.0525,1,0,0,0,18.34
1763926562.3986635,0.1962,0.0714,1,0,0,0,18.01
1763926562.473621,0.1939,0.0534,1,0,0,0,17.73
1763926562.5393333,0.1942,0.0339,1,0,0,0,17.53
1763926562.6150875,0.1903,0.0535,1,0,0,0,17.46
1763926562.6762106,0.1925,0.0574,1,0,0,0,17.42
1763926562.746489,0.1923,0.0370,1,0,0,0,17.50
1763926562.821685,0.1961,0.0350,1,0,0,0,17.34
1763926562.8971071,0.1973,0.0689,1,0,0,0,17.44
1763926562.9791248,0.2021,0.0545,1,0,0,0,17.39
1763926563.0478547,0.1994,0.0535,1,0,0,0,17.49
1763926563.116057,0.2022,0.0545,1,0,0,0,17.47
1763926563.1892283,0.2044,0.0328,1,0,0,0,17.60
1763926563.2541633,0.2056,0.0534,1,0,0,0,17.65
1763926563.3139644,0.2007,0.0714,1,0,0,0,17.86
1763926563.3783455,0.1958,0.0564,1,0,0,0,18.03
1763926563.4475281,0.1946,0.0357,1,0,0,0,18.16
1763926563.521035,0.1974,0.0370,1,0,0,0,18.17
1763926563.5798664,0.2001,0.0492,1,0,0,0,18.43
1763926563.6664743,0.2096,0.0665,1,0,0,0,18.41
1763926563.7422156,0.2181,0.0654,1,0,0,0,18.11
1763926563.821489,0.2172,0.0535,1,0,0,0,17.93
1763926563.9013798,0.2186,0.1066,1,0,0,0,17.93
1763926563.9739904,0.2232,0.0554,1,0,0,0,17.93
1763926563.9739904,0.2232,0.0554,0,0,0,0,17.93
1763926564.0582843,0.2255,0.0392,0,0,0,0,17.81
1763926564.1375105,0.2213,0.0385,0,0,0,0,17.79
1763926564.210613,0.2161,0.0555,0,0,0,0,17.63
1763926564.288298,0.2133,0.0535,0,0,0,0,17.47
1763926564.358918,0.2084,0.0399,0,0,0,0,17.25
1763926564.4218042,0.2037,0.0545,0,0,0,0,17.18
1763926564.5028632,0.2056,0.0727,0,0,0,0,17.02
1763926564.5928626,0.2069,0.0517,0,0,0,0,16.94
1763926564.6602798,0.2024,0.0943,0,0,0,0,16.96
1763926564.748187,0.2023,0.0526,0,0,0,0,16.88
1763926564.8228436,0.1974,0.0714,0,0,0,0,16.67
1763926564.90417,0.1961,0.0345,0,0,0,0,16.42
1763926564.976614,0.1935,0.0351,0,0,0,0,16.28
1763926565.0567045,0.1992,0.0536,0,0,0,0,16.24
1763926565.1348095,0.1981,0.0526,0,0,0,0,16.17
1763926565.199019,0.1964,0.0517,0,0,0,0,16.26
1763926565.2639449,0.1939,0.0535,1,0,0,0,16.24
1763926565.3444874,0.1992,0.1110,1,0,0,0,16.25
1763926565.4220757,0.1913,0.0740,1,0,0,0,16.20
1763926565.4981718,0.1900,0.0714,1,0,0,0,16.22
1763926565.5634918,0.2005,0.0545,1,0,0,0,16.18
1763926565.626587,0.2045,0.0536,1,0,0,0,16.07
1763926565.677457,0.2069,0.0727,1,0,0,0,16.10
1763926565.728912,0.2114,0.0741,1,0,0,0,16.31
1763926565.76886,0.2145,0.0714,1,0,0,0,16.42
1763926565.8058782,0.2077,0.0535,1,0,0,0,16.73
1763926565.8482916,0.2079,0.0526,1,0,0,0,17.02
1763926565.9022048,0.2066,0.0526,1,0,0,0,17.30
1763926565.943451,0.2068,0.0727,1,0,0,0,17.59
1763926565.9843388,0.2080,0.0535,1,0,0,0,17.90
1763926566.0161881,0.2149,0.0526,1,0,0,0,18.33
1763926566.062639,0.2205,0.0526,1,0,0,0,18.33
1763926566.0635788,0.2205,0.0526,0,0,0,0,18.79
1763926566.1209667,0.2272,0.0350,0,0,0,0,19.08
1763926566.1582005,0.2326,0.0535,0,0,0,0,19.47
1763926566.2058072,0.2374,0.0726,0,0,0,0,19.80
1763926566.2507224,0.2389,0.1226,0,0,0,1,20.17
1763926566.2837114,0.2376,0.0701,0,0,0,0,20.84
1763926566.3170588,0.2328,0.0701,0,0,0,0,21.52
1763926566.3487818,0.2332,0.0535,0,0,0,0,22.02
1763926566.3982556,0.2319,0.0689,0,0,0,0,22.39
1763926566.4431858,0.2354,0.0754,0,0,0,0,23.01
1763926566.4805498,0.2399,0.0741,0,0,0,0,23.71
1763926566.521292,0.2442,0.0545,0,0,0,0,24.39
1763926566.5571332,0.2462,0.0344,0,0,0,0,25.14
1763926566.600372,0.2500,0.0701,0,0,0,0,25.99
1763926566.6323614,0.2484,0.0535,0,0,0,0,26.66
1763926566.6818197,0.2493,0.0735,0,0,0,0,27.22
1763926566.723541,0.2572,0.0726,0,0,0,0,28.01
1763926566.7688303,0.2635,0.2034,0,0,0,1,28.90
1763926566.8062143,0.2608,0.0553,0,0,0,0,29.58
1763926566.8490276,0.2634,0.1126,0,0,0,0,30.13
1763926566.905834,0.2640,0.0544,0,0,0,0,30.68
1763926566.9433382,0.2597,0.0713,0,0,0,0,31.25
1763926566.9919763,0.2524,0.0892,0,0,0,0,31.43
1763926567.03353,0.2543,0.1090,0,0,0,0,31.56
1763926567.0677235,0.2560,0.0740,0,0,0,0,31.74
1763926567.0987866,0.2560,0.0534,0,0,0,0,31.92
1763926567.1454248,0.2527,0.0545,0,0,0,0,32.23
1763926567.1783,0.2587,0.0555,0,0,0,0,32.53
1763926567.2104118,0.2637,0.1146,0,0,0,0,32.72
1763926567.2584732,0.2627,0.0545,0,0,0,0,32.66
1763926567.3034742,0.2613,0.0535,0,0,0,0,32.59
1763926567.3362114,0.2604,0.0892,0,0,0,0,32.91
1763926567.3689983,0.2566,0.0777,0,0,0,0,33.02
1763926567.4036381,0.2406,0.0740,0,0,0,0,32.97
1763926567.4471338,0.2202,0.0545,0,0,0,0,32.79
1763926567.4910302,0.2036,0.1125,0,0,0,0,32.75
1763926567.535879,0.1937,0.0944,0,0,0,0,32.72
1763926567.565472,0.1881,0.0961,0,0,0,0,32.79
1763926567.6128569,0.1961,0.1051,0,0,0,0,33.01
1763926567.670942,0.2105,0.0725,0,0,0,0,32.75
1763926567.7110765,0.2241,0.0739,0,0,0,0,32.77
1763926567.7588634,0.2313,0.0544,0,0,0,0,32.73
1763926567.8049407,0.2316,0.0724,0,0,0,0,32.79
1763926567.8497634,0.2389,0.0525,0,0,0,0,32.91
1763926567.881455,0.2422,0.0738,0,0,0,0,32.90
1763926567.917592,0.2421,0.0726,0,0,0,0,33.04
1763926567.9590347,0.2517,0.0534,0,0,0,0,32.83
1763926568.0091498,0.2531,0.0712,0,0,0,0,32.75
1763926568.0562508,0.2457,0.0725,0,0,0,0,32.87
1763926568.0900471,0.2426,0.0700,0,0,0,0,32.90
1763926568.1331985,0.2370,0.0753,0,0,0,0,33.25
1763926568.167628,0.2308,0.0544,0,0,0,0,33.21
1763926568.1992428,0.2287,0.0712,0,0,0,0,33.36
1763926568.2317615,0.2342,0.0534,0,0,0,0,33.32
1763926568.2731023,0.2302,0.0712,0,0,0,0,33.30
1763926568.3232117,0.2370,0.0726,0,0,0,0,33.14
1763926568.357741,0.2360,0.0554,0,0,0,0,33.10
1763926568.3990169,0.2421,0.0565,0,0,0,0,33.11
1763926568.4331028,0.2325,0.0688,0,0,0,0,33.05
1763926568.4671528,0.2356,0.0960,0,0,0,0,32.99
1763926568.5002367,0.2373,0.0564,0,0,0,0,33.03
1763926568.5331204,0.2322,0.0405,0,0,0,0,33.12
1763926568.565246,0.2153,0.0350,0,0,0,0,33.18
1763926568.6013947,0.2093,0.0398,0,0,0,0,33.33
1763926568.6342916,0.1961,0.0734,0,0,0,0,33.57
1763926568.6718116,0.1733,0.0712,0,0,0,0,33.41
1763926568.7132099,0.1657,0.0525,0,0,0,0,33.36
1763926568.7590742,0.1634,0.0542,0,0,0,0,33.28
1763926568.8085525,0.1607,0.0726,0,0,0,0,33.14
1763926568.8557942,0.1600,0.0907,0,0,0,0,33.39
1763926568.8894281,0.1667,0.0544,0,0,0,0,33.51
1763926568.9252772,0.1703,0.0362,0,0,0,0,33.57
1763926568.9643617,0.1706,0.0498,0,0,0,0,33.59
1763926568.998496,0.1687,0.0357,0,0,0,0,33.45
1763926569.0442033,0.1808,0.0535,0,0,0,0,33.34
1763926569.089427,0.1965,0.0713,0,0,0,0,33.43
1763926569.1430783,0.2072,0.0357,1,0,0,0,33.49
1763926569.1832356,0.2247,0.0544,1,0,0,0,33.49
1763926569.18528,0.2247,0.0544,0,0,0,0,33.54
1763926569.2180362,0.2365,0.0545,0,0,0,0,33.60
1763926569.2544174,0.2412,0.0544,0,0,0,0,33.50
1763926569.2940936,0.2417,0.0925,0,0,0,0,33.44
1763926569.3399684,0.2399,0.0583,0,0,0,0,33.44
1763926569.390696,0.2333,0.0922,0,0,0,0,33.24
1763926569.4358804,0.2392,0.0925,0,0,0,0,33.20
1763926569.476478,0.2425,0.0392,0,0,0,0,32.96
1763926569.5291114,0.2385,0.0725,0,0,0,0,32.90
1763926569.5664463,0.2383,0.0665,0,0,0,0,32.76
1763926569.604316,0.2438,0.0534,0,0,0,0,32.57
1763926569.6485543,0.2407,0.0701,0,0,0,0,32.56
1763926569.708562,0.2368,0.0748,0,0,0,0,32.25
1763926569.7583277,0.2389,0.0769,0,0,0,0,32.11
1763926569.7946186,0.2428,0.0712,0,0,0,0,31.93
1763926569.8275554,0.2432,0.1065,0,0,0,0,31.87
1763926569.8616064,0.2496,0.0377,0,0,0,0,31.75
1763926569.8990645,0.2502,0.0726,0,0,0,0,31.54
1763926569.9335191,0.2447,0.0860,0,0,0,0,31.68
1763926569.9689326,0.2447,0.0553,0,0,0,0,31.62
1763926570.0068643,0.2492,0.0739,0,0,0,0,31.46
1763926570.0431612,0.2458,0.0517,0,0,0,0,31.45
1763926570.0757074,0.2483,0.0713,0,0,0,0,31.54
1763926570.1184218,0.2534,0.0524,0,0,0,0,31.56
1763926570.1507263,0.2463,0.0749,0,0,0,0,31.66
1763926570.183067,0.2386,0.0544,0,0,0,0,31.78
1763926570.2176862,0.2321,0.0554,0,0,0,0,31.83
1763926570.25572,0.2273,0.0978,0,0,0,0,31.68
1763926570.2932084,0.2255,0.0722,0,0,0,0,31.59
1763926570.3471386,0.2262,0.0700,0,0,0,0,31.55
1763926570.3975055,0.2232,0.0922,0,0,0,0,31.01
1763926570.44594,0.2248,0.0357,0,0,0,0,30.49
1763926570.499954,0.2240,0.0391,0,0,0,0,30.36
1763926570.5423677,0.2209,0.0712,0,0,0,0,30.19
1763926570.5916357,0.2173,0.0907,0,0,0,0,30.09
1763926570.6283379,0.2130,0.0926,0,0,0,0,30.12
1763926570.6717327,0.2087,0.0748,0,0,0,0,29.98
1763926570.715583,0.2045,0.0545,0,0,0,0,30.08
1763926570.7621489,0.2027,0.0875,0,0,0,0,30.16
1763926570.8092847,0.2039,0.0357,0,0,0,0,30.22
1763926570.8443139,0.2035,0.0535,0,0,0,0,30.28
1763926570.8859832,0.2020,0.0736,0,0,0,0,30.26
1763926570.9265568,0.2065,0.0727,0,0,0,0,30.35
1763926570.970628,0.2102,0.0363,0,0,0,0,30.25
1763926571.0094357,0.2129,0.0339,0,0,0,0,30.22
1763926571.0472662,0.2163,0.0398,0,0,0,0,30.08
1763926571.0912588,0.2194,0.0535,0,0,0,0,30.01
1763926571.1385267,0.2186,0.0575,0,0,0,0,30.03
1763926571.209537,0.2158,0.0740,1,0,0,0,29.38
1763926571.2712483,0.2133,0.0713,1,0,0,0,28.65
1763926571.3470244,0.2201,0.0689,1,0,0,0,28.65
1763926571.3470244,0.2201,0.0689,0,0,0,0,27.69
1763926571.4231598,0.2161,0.0172,0,0,0,0,26.83
1763926571.4977689,0.2155,0.0357,0,0,0,0,26.01
1763926571.5714486,0.2182,0.0545,0,0,0,0,25.33
1763926571.6570582,0.2126,0.0545,0,0,0,0,24.56
1763926571.738045,0.2008,0.0545,0,0,0,0,23.80
1763926571.8107123,0.1969,0.0524,0,0,0,0,23.22
1763926571.8827074,0.1892,0.0726,0,0,0,0,22.87
1763926571.941728,0.1768,0.0689,0,0,0,0,22.56
1763926639.0756593,0.1964,0.1066,0,0,0,1,18.44
1763926639.1348264,0.2052,0.0422,0,0,0,0,18.65
1763926639.1990345,0.2013,0.0277,0,0,0,0,18.55
1763926639.2566822,0.1980,0.1022,0,0,0,1,19.67
1763926639.3105419,0.2011,0.0416,0,0,0,0,21.20
1763926639.3551214,0.2045,0.0930,0,0,0,1,21.71
1763926639.4038553,0.2068,0.0289,0,0,0,0,22.64
1763926639.4498754,0.2087,0.0856,0,0,0,0,23.46
1763926639.4851842,0.2113,0.0539,0,0,0,0,24.18
1763926639.5241857,0.2086,0.0586,0,0,0,0,24.86
1763926639.5625517,0.2083,0.0865,0,0,0,0,25.21
1763926639.6017253,0.2029,0.0725,0,0,0,0,25.78
1763926639.6507266,0.2023,0.0853,0,0,0,1,26.18
1763926639.7116456,0.2059,0.0666,0,0,0,0,25.88
1763926639.7459848,0.2041,0.0945,1,0,0,1,26.26
1763926639.7900782,0.2039,0.0832,1,0,0,0,26.59
1763926639.8295157,0.2039,0.0818,1,0,0,0,26.82
1763926639.869017,0.2101,0.0570,1,0,0,0,27.02
1763926639.9146597,0.2112,0.0433,1,0,0,0,27.23
1763926639.9597805,0.2131,0.0553,1,0,0,0,27.56
1763926639.9913847,0.2144,0.0570,1,0,0,0,27.88
1763926640.022996,0.2218,0.0684,1,0,0,0,27.88
1763926640.022996,0.2218,0.0684,0,0,0,0,28.17
1763926640.075606,0.2183,0.0866,0,0,0,1,28.21
